date,min,max,median,q1,q3,stdev,count
2024-02-11T00:00:00.000Z,5.22,30.63,14.25,8.97,20.91,6.474,580
2024-02-12T00:00:00.000Z,4.28,26.6,14,8.89,18.63,5.596,573
2024-02-13T00:00:00.000Z,6.82,35.54,14.38,11.23,21.67,6.778,574
2024-02-14T00:00:00.000Z,2.92,28.48,10.05,6.93,15,6.377,578
2024-02-15T00:00:00.000Z,4.18,19.5,7.6,6.3,11.88,3.444,569
2024-02-16T00:00:00.000Z,4.38,22.1,8.63,6.47,11.72,4.04,577
2024-02-17T00:00:00.000Z,5.13,33.53,11.3,9.1,14.49,4.361,581
2024-02-18T00:00:00.000Z,5.55,33.9,11.98,8.13,16.38,5.042,583
2024-02-19T00:00:00.000Z,5.28,36.25,13.59,11.32,18.25,6.435,582
2024-02-20T00:00:00.000Z,1.33,25.52,8.19,4.97,12.02,5.273,579
2024-02-21T00:00:00.000Z,1.63,27.17,8.23,5.4,11.1,5.851,579
2024-02-22T00:00:00.000Z,0.82,17.42,5.47,3.6,7.57,3.07,582
2024-02-23T00:00:00.000Z,1.2,15.25,4.84,3.45,8.69,3.419,579
2024-02-24T00:00:00.000Z,3.83,20.83,8.5,7.14,11.82,3.535,557
2024-02-25T00:00:00.000Z,2.88,68.7,10.6,8.26,12.72,7.186,581
2024-02-26T00:00:00.000Z,3.42,27.15,10.27,8.43,20.39,6.367,577
2024-02-27T00:00:00.000Z,4.72,38.53,10.59,8.9,15.63,7.16,580
2024-02-28T00:00:00.000Z,2.72,22.4,7.85,6.21,11.13,3.97,581
2024-02-29T00:00:00.000Z,3.6,26.83,9.5,7.28,11.88,3.971,578
2024-03-01T00:00:00.000Z,5.9,30.3,10.6,8.64,18.42,5.656,521
2024-03-02T00:00:00.000Z,5.4,58.33,11.35,8.88,14.63,10.533,573
2024-03-03T00:00:00.000Z,4.78,65.65,12.35,7.8,14.88,12.699,583
2024-03-04T00:00:00.000Z,5.07,45.53,14.82,11.57,22.08,8.662,579
2024-03-05T00:00:00.000Z,16.27,44.22,22.45,19.92,24.48,4.516,577
2024-03-06T00:00:00.000Z,12,48.13,20.35,18.42,22.75,5.489,565
2024-03-07T00:00:00.000Z,11.07,81.4,23.32,18.2,34.13,15.913,558
2024-03-08T00:00:00.000Z,3.17,25.4,8.27,5.53,14.27,6.15,507
2024-03-19T00:00:00.000Z,6.5,28.02,10.68,9,16.17,5.028,275
2024-03-20T00:00:00.000Z,7.65,70.88,17.39,14.93,23.36,14.044,560
2024-03-21T00:00:00.000Z,4.09,58.75,11.32,8.3,16.35,11.204,567
2024-03-22T00:00:00.000Z,6.88,42.6,16.05,12.43,23.67,9.414,498
2024-03-23T00:00:00.000Z,8.25,87.35,20.7,17.25,27.65,15.023,534
2024-03-24T00:00:00.000Z,5.88,40.1,13.75,9.94,23.58,8.646,571
2024-03-25T00:00:00.000Z,5.8,39.25,10.06,8.02,18,7.492,580
2024-03-26T00:00:00.000Z,5.18,44.78,12.5,10.3,14.12,6.431,581
2024-03-27T00:00:00.000Z,8.13,64.34,15.84,11.32,21.45,11.147,582
2024-03-28T00:00:00.000Z,6.95,84,19.63,13.77,36.79,19.399,576
2024-03-29T00:00:00.000Z,10.45,30.92,19.98,17.2,23.88,4.352,366
2024-03-30T00:00:00.000Z,9.48,45.65,19.44,13.69,28.01,8.6,580
2024-03-31T00:00:00.000Z,7.72,42.05,13.8,12,18.07,6.673,583
2024-04-01T00:00:00.000Z,6.75,29.75,10.15,8.73,12.57,3.63,532
2024-04-02T00:00:00.000Z,5.03,29.33,9.25,7.85,11.9,5.531,582
2024-04-03T00:00:00.000Z,4.9,70.5,12.39,10.32,17.7,12.394,574
2024-04-04T00:00:00.000Z,6.5,46.58,12.1,9.99,14.29,5.853,581
2024-04-05T00:00:00.000Z,3.85,68.43,11.82,7.97,19.59,12.633,557
2024-04-06T00:00:00.000Z,3.97,89.8,16.17,9.1,34.22,20.846,581
2024-04-07T00:00:00.000Z,1.1,53.9,7.2,3.07,22.53,12.824,585
2024-04-08T00:00:00.000Z,2.78,51.88,10.4,6.18,16.02,10.393,576
2024-04-09T00:00:00.000Z,2.85,32.7,8.34,5.95,10.52,6.793,576
2024-04-10T00:00:00.000Z,3.05,34.54,13.02,9.1,20.91,7.599,569
2024-04-11T00:00:00.000Z,13.05,44.28,19.76,15.77,25.33,6.518,558
2024-04-12T00:00:00.000Z,11.27,65.05,16.13,14.23,18.45,8.225,563
2024-04-13T00:00:00.000Z,7.1,37.15,15.22,11.88,24.62,7.42,584
2024-04-14T00:00:00.000Z,6.35,45.35,19.29,12.2,24.04,9.361,584
2024-04-15T00:00:00.000Z,2.95,68.59,16.26,11.73,22.9,9.973,586
2024-04-16T00:00:00.000Z,1.6,32.97,7.78,5.93,11.43,5.618,579
2024-04-17T00:00:00.000Z,0.88,17.45,3.75,2.38,8.63,4.083,579
2024-04-18T00:00:00.000Z,1.92,55.63,6.4,4.53,9.73,5.038,584
2024-04-19T00:00:00.000Z,1.67,22.85,4.5,3.28,9.25,4.654,581
2024-04-20T00:00:00.000Z,1.52,86,5.82,4.15,10.25,7.645,549
2024-04-21T00:00:00.000Z,2.42,93.45,7.3,5.28,10.9,9.786,571
2024-04-22T00:00:00.000Z,2.8,19.75,8.27,6.29,10.4,2.826,516
2024-06-15T00:00:00.000Z,0.2,25.02,1.95,0.84,3.05,2.752,468
2024-06-16T00:00:00.000Z,0.47,18,3.05,1.9,4.55,2.365,579
2024-06-17T00:00:00.000Z,0.43,20,1.75,1.1,3.23,2.048,573
2024-06-18T00:00:00.000Z,0.2,28.95,2.08,1,4.97,3.346,565
2024-06-19T00:00:00.000Z,0.22,7.28,1.35,0.82,2.6,1.46,549
2024-06-20T00:00:00.000Z,0.3,14.7,2,0.9,4.34,2.343,571
2024-06-21T00:00:00.000Z,0.6,27.5,3.14,2.04,13,6.953,568
2024-06-22T00:00:00.000Z,0.1,6.8,0.52,0.4,0.88,0.944,572
2024-06-23T00:00:00.000Z,0.1,10.3,1.02,0.56,2.38,1.905,579
2024-06-24T00:00:00.000Z,0.1,13.88,1.05,0.63,2.9,1.817,579
2024-06-25T00:00:00.000Z,0.3,40.28,2.42,1.6,3.55,2.302,578
2024-06-26T00:00:00.000Z,0.27,6.8,0.93,0.6,1.54,1.095,569
2024-06-27T00:00:00.000Z,0.43,10.4,2.63,1.02,4.13,2.317,528
2024-06-28T00:00:00.000Z,1.3,14.15,5.38,3.13,7.63,2.536,583
2024-06-29T00:00:00.000Z,1.67,19.42,5.53,4.13,7.44,2.7,584
2024-06-30T00:00:00.000Z,0.55,31.67,3.88,2.29,5.95,3.098,583
2024-07-01T00:00:00.000Z,0.1,16.98,1.14,0.6,2.22,2.26,560
2024-07-02T00:00:00.000Z,0.3,12.15,1.66,0.9,4.28,2.477,578
2024-07-03T00:00:00.000Z,0.2,63.97,1.7,0.7,4.15,5.199,578
2024-07-04T00:00:00.000Z,1.12,39.78,4.25,2.72,7.78,4.598,584
2024-07-05T00:00:00.000Z,0.5,13.2,3.92,2.38,5.53,2.872,567
2024-07-06T00:00:00.000Z,0.3,10.19,2.37,0.95,3.9,1.979,586
2024-07-07T00:00:00.000Z,0.43,17.85,3.67,2.15,4.97,2.346,586
2024-07-08T00:00:00.000Z,0.82,12.9,4.13,3.03,5.25,1.819,582
2024-07-09T00:00:00.000Z,0.3,27.8,2.27,1.13,3.95,2.489,585
2024-07-10T00:00:00.000Z,0.5,12.45,3.99,2.65,5.38,2.156,578
2024-07-11T00:00:00.000Z,0.1,41.67,1.2,0.5,2,3.407,577
2024-07-12T00:00:00.000Z,0.1,9.4,0.68,0.3,1.5,1.481,574
2024-07-13T00:00:00.000Z,0.1,23.23,1.52,0.73,2.95,1.996,587
2024-07-14T00:00:00.000Z,0.3,24.08,1.88,0.9,3.9,3.441,494
2024-07-15T00:00:00.000Z,0.22,46.42,1.38,0.8,2.35,3.499,441
2024-07-16T00:00:00.000Z,0.3,8.68,1.58,0.93,2.25,1.089,584
2024-07-17T00:00:00.000Z,0.2,11.05,1.45,0.75,2.5,1.714,583
2024-07-18T00:00:00.000Z,0.3,28.08,1.15,0.8,1.9,1.643,582
2024-07-19T00:00:00.000Z,0.3,35.85,2.29,1.45,4.09,2.598,576
2024-07-20T00:00:00.000Z,0.3,17.73,2.88,1.77,4.09,2.613,587
2024-07-21T00:00:00.000Z,0.2,30.35,4.59,2.49,8.11,3.976,581
2024-07-22T00:00:00.000Z,0.7,19.07,4.13,2.29,5.47,2.519,584
2024-07-23T00:00:00.000Z,0.2,20.23,5.39,3.92,6.4,2.412,582
2024-07-24T00:00:00.000Z,1.3,20.85,4.97,3.85,6.7,2.385,583
2024-07-25T00:00:00.000Z,0.8,28.17,2.63,1.83,4.12,2.937,585
2024-07-26T00:00:00.000Z,0.6,37.97,3.58,2.38,6.07,3.379,584
2024-07-27T00:00:00.000Z,0.9,29.27,7.46,4.46,9.75,3.407,584
2024-07-28T00:00:00.000Z,0.2,15.38,3.75,1.87,5.47,3.348,585
2024-07-29T00:00:00.000Z,0.4,19.35,4.09,1.88,8,3.766,582
2024-07-30T00:00:00.000Z,0.3,14.6,3.17,1.33,5.56,2.613,549
2024-07-31T00:00:00.000Z,0.32,68.78,5.4,2.63,7.53,5.801,559
2024-08-01T00:00:00.000Z,2.1,19.05,6.57,5.09,9.18,3.062,565
2024-08-02T00:00:00.000Z,1.42,41.45,7.09,4.95,9.94,4.356,574
2024-08-03T00:00:00.000Z,0.45,14.18,2.38,1.67,3.4,1.836,571
2024-08-04T00:00:00.000Z,0.8,38.42,4.28,2.31,5.97,3.105,549
2024-08-05T00:00:00.000Z,0.3,38.17,3.51,2.08,6.23,3.875,552
2024-08-06T00:00:00.000Z,0.38,30.45,2.83,1.25,4.28,3.085,559
2024-08-07T00:00:00.000Z,0.3,14.05,2.37,1.19,3.65,1.993,548
2024-08-08T00:00:00.000Z,0.17,23.67,1.88,1,3.67,2.835,561
2024-08-09T00:00:00.000Z,0.28,28.17,4.97,2.75,7.6,3.725,531
2024-08-10T00:00:00.000Z,0.65,36.17,4.5,3.33,6.69,3.747,548
2024-08-11T00:00:00.000Z,0.28,27.2,2.06,1.2,3.53,2.14,570
2024-08-12T00:00:00.000Z,0.17,48.28,1.77,1.12,2.59,2.336,537
2024-08-13T00:00:00.000Z,0.2,23.8,1.2,0.6,3.17,2.674,558
2024-08-14T00:00:00.000Z,0.4,17.64,2.72,1.52,4.3,2.367,511
2024-08-15T00:00:00.000Z,0.47,45.25,2.67,1.83,4.38,4.035,479
2024-08-16T00:00:00.000Z,0.4,65.78,3.5,2.4,5.03,4.705,453
2024-08-17T00:00:00.000Z,0.98,30,4.93,3.37,7.31,2.833,541
2024-08-18T00:00:00.000Z,1.95,46.72,5.05,3.89,6.49,4.126,548
2024-08-19T00:00:00.000Z,0.63,32.72,3.75,2.54,5.55,3.355,541
2024-08-20T00:00:00.000Z,0.6,21.05,3.57,2.63,5.38,2.324,528
2024-08-21T00:00:00.000Z,1.02,16.75,6.28,4.23,8.18,3.299,549
2024-08-22T00:00:00.000Z,0.47,155.63,3.26,1.45,8.65,18.351,538
2024-08-23T00:00:00.000Z,0.52,64.59,2.94,1.9,4.34,5.896,554
2024-08-24T00:00:00.000Z,0.7,20,5.47,3.75,7.47,2.826,559
2024-08-25T00:00:00.000Z,0.5,27.52,2.25,1.42,3.73,2.343,544
2024-08-26T00:00:00.000Z,0.5,31.63,3.6,2.13,4.93,3.08,515
2024-08-27T00:00:00.000Z,0.13,106.43,3.03,1.58,4.75,5.572,547
2024-08-28T00:00:00.000Z,0.1,14.13,1.5,0.8,2.4,1.721,461
2024-08-29T00:00:00.000Z,0.1,355.3,5.5,1.14,61.28,69.848,539
2024-08-30T00:00:00.000Z,7.05,450.5,53.69,31.27,82.6,81.297,550
2024-08-31T00:00:00.000Z,3.63,821.95,60.68,33.4,460.65,240.484,536
2024-09-01T00:00:00.000Z,0.3,999.9,2.13,1.05,208.2,247.143,550
2024-09-02T00:00:00.000Z,0.47,998.08,380.85,2.29,737.24,332.139,548
2024-09-03T00:00:00.000Z,23.1,867.83,474.47,163.43,623.13,241.547,550
2024-09-04T00:00:00.000Z,12.75,705.88,114.59,43.9,255.94,158.862,540
2024-09-05T00:00:00.000Z,5.65,384.02,81.25,28.17,96.43,38.392,534
2024-09-06T00:00:00.000Z,15.1,999.9,118.43,66.47,237.35,118.896,523
2024-09-07T00:00:00.000Z,10.1,124.13,36.08,26.99,45.75,16.455,473
2024-09-08T00:00:00.000Z,15.27,202.95,69.44,30.34,91.81,36.651,536
2024-09-09T00:00:00.000Z,11.57,961.1,77.93,33.1,190.55,103.084,550
2024-09-10T00:00:00.000Z,6,567.33,62.65,34.67,107.4,117.265,537
2024-09-11T00:00:00.000Z,20.07,999.9,233.86,66.04,832.21,385.168,548
2024-09-12T00:00:00.000Z,13.1,996.3,103.3,62.65,237.27,199.085,547
2024-09-13T00:00:00.000Z,8.19,670.37,105.18,76.68,137.6,95.743,525
2024-09-14T00:00:00.000Z,30.45,290.77,93.39,76.38,111.82,33.881,572
2024-09-15T00:00:00.000Z,18.92,992.28,112.73,80.28,151.8,156.473,546
2024-09-16T00:00:00.000Z,3.28,999.9,120.39,29.64,286.06,203.147,568
2024-09-17T00:00:00.000Z,30.98,999.9,252.4,145.84,385.92,224.553,553
2024-09-18T00:00:00.000Z,18.27,999.9,184.77,99.35,514.85,322.265,559
2024-09-19T00:00:00.000Z,8.85,999.9,112.03,68.91,217.08,173.098,545
2024-09-20T00:00:00.000Z,17.73,966.9,188.45,121.1,294.58,158.448,551
2024-09-21T00:00:00.000Z,38.78,999.9,232.32,151.66,482.23,252.84,557
2024-09-22T00:00:00.000Z,43.65,999.9,155.63,90.22,412.8,243.648,559
2024-09-23T00:00:00.000Z,28.3,999.9,623.6,100.8,999.9,420.587,545
2024-09-24T00:00:00.000Z,0.85,793.55,4.13,2.78,5.65,110.852,547
2024-09-25T00:00:00.000Z,0.2,14,1.42,0.98,3.14,2.116,552
2024-09-26T00:00:00.000Z,0.1,80.95,5,0.45,9.35,7.113,566
2024-09-27T00:00:00.000Z,8.38,687.95,42.99,15.45,73.68,53.28,406
2024-09-28T00:00:00.000Z,0.8,8.6,2.54,2,3.84,1.583,400
2024-09-29T00:00:00.000Z,0.4,8.77,2.35,1.42,3.35,1.408,567
2024-09-30T00:00:00.000Z,0.4,31,5.5,1.99,11.23,6.882,565
2024-10-01T00:00:00.000Z,2.27,72.5,17.98,9.59,45.19,19.527,565
2024-10-02T00:00:00.000Z,1.35,63.08,14.45,10.5,21.04,13.648,565
2024-10-03T00:00:00.000Z,5.55,476.08,74.45,20.05,160.75,93.511,550
2024-10-04T00:00:00.000Z,6.43,935.58,147.8,15.47,392.44,270.581,573
2024-10-05T00:00:00.000Z,5.75,544.4,40.58,11.42,171.26,138.568,569
2024-10-06T00:00:00.000Z,2.33,678.47,63.75,15.82,199.38,149.815,563
2024-10-07T00:00:00.000Z,5.95,518.85,61.35,21.42,163.65,109.022,563
2024-10-08T00:00:00.000Z,1.2,999.9,129.85,18.82,751.7,377.946,554
2024-10-09T00:00:00.000Z,3.65,999.9,110.17,26.95,517.5,270.417,558
2024-10-10T00:00:00.000Z,8.02,993.03,182.3,45.72,407.77,224.291,551
2024-10-11T00:00:00.000Z,5.18,281.92,21.48,12.71,32.92,35.805,569
2024-10-12T00:00:00.000Z,0.3,52.03,8.53,5.63,15.45,10.28,578
2024-10-13T00:00:00.000Z,0.77,70.55,9.5,4.34,14.82,9.96,561
2024-10-14T00:00:00.000Z,0.7,26.27,4,1.63,11.77,6.143,563
2024-10-15T00:00:00.000Z,0.5,41.35,4.8,1.98,13.2,9.696,545
2024-10-16T00:00:00.000Z,0.2,43.6,2.96,0.8,9.59,9.856,572
2024-10-17T00:00:00.000Z,0.35,45.67,9.75,3.16,15.51,7.874,549
2024-10-18T00:00:00.000Z,0.15,55.63,16.59,8.36,37.42,16.803,500
2024-10-19T00:00:00.000Z,0.1,117.5,7.56,1.5,17.25,12.511,562
2024-10-20T00:00:00.000Z,0.2,120.4,1.23,0.65,5.15,10.969,559
2024-10-21T00:00:00.000Z,0.2,36.35,2.4,1.35,4.21,5.606,564
2024-10-22T00:00:00.000Z,0.4,30.75,2.52,1.73,3.95,3.881,548
2024-10-23T00:00:00.000Z,0.35,30,3.87,2.29,7.52,5.865,572
2024-10-24T00:00:00.000Z,1.55,46.47,10.38,5,21.73,11.313,558
2024-10-25T00:00:00.000Z,1.33,109.15,16.67,4.79,28.78,26.177,512
2024-10-26T00:00:00.000Z,2.22,77.28,15.77,4.84,22.29,13.822,560
2024-10-27T00:00:00.000Z,2.1,719.55,7.97,4.93,17.89,35.541,541
2024-10-28T00:00:00.000Z,0.9,72.05,5.97,4.59,7.88,13.297,539
2024-10-29T00:00:00.000Z,0.2,70.55,7.68,2.33,13.97,13.122,567
2024-10-30T00:00:00.000Z,0.1,50.1,3.92,1.2,8.18,7.6,531
2024-10-31T00:00:00.000Z,0.5,22.92,2.97,1.67,7.03,3.86,559
2024-11-01T00:00:00.000Z,0.2,28.33,7.53,1.12,11.19,5.994,544
2024-11-02T00:00:00.000Z,1.67,33.65,8.56,5.6,11.43,4.006,522
2024-11-03T00:00:00.000Z,1.33,29.1,7.9,4.63,11.51,5.244,529
2024-11-04T00:00:00.000Z,0.68,23.58,5.78,3.85,8.15,3.988,482
2024-11-05T00:00:00.000Z,1.02,27.65,7.55,3.4,16.53,7.593,401
2024-11-06T00:00:00.000Z,0.3,20.77,6.9,2.33,9.94,4.417,372
2024-11-07T00:00:00.000Z,0.52,13.68,2.54,1.58,4.38,2.26,482
2024-11-08T00:00:00.000Z,0.6,25.83,2.97,2.04,5.07,5.297,422
2024-11-09T00:00:00.000Z,1.75,85.9,8.94,4.43,14.57,8.804,386
2024-11-10T00:00:00.000Z,1.6,50.05,8,3,15.2,8.664,363
2024-11-11T00:00:00.000Z,2.9,76.81,17.05,11.25,32,18.53,422
2024-11-12T00:00:00.000Z,6.78,58.5,17.3,10.82,23.17,9.07,298
2024-11-13T00:00:00.000Z,7.82,56.17,21.45,16.11,36.84,11.469,361
2024-11-14T00:00:00.000Z,12.63,56.35,28.58,19.47,34.71,9.513,344
2024-11-15T00:00:00.000Z,3.7,60.13,16.63,9.75,22.55,11.206,522
2024-11-16T00:00:00.000Z,6.75,42.6,14.63,10.82,23.5,9.113,533
2024-11-17T00:00:00.000Z,4.84,23.25,12.27,8.69,15.68,4.418,531
2024-11-18T00:00:00.000Z,3.38,21.52,8.35,5.68,11.85,3.792,488
2024-11-19T00:00:00.000Z,2.75,83.72,8.98,6.4,11.9,6.132,451
2024-11-20T00:00:00.000Z,0.9,108.1,10.1,3.67,14.5,9.276,419
2024-11-21T00:00:00.000Z,1.52,364.5,8.55,6.54,11.18,27.051,400
2024-11-22T00:00:00.000Z,1.88,332.8,10.43,5.75,14.77,28.853,427
2024-11-23T00:00:00.000Z,1.08,232.4,12.8,8.9,19.92,20.595,339
2024-11-24T00:00:00.000Z,3.17,327,11.38,6.3,15.07,17.648,431
2024-11-25T00:00:00.000Z,6.3,26.52,12.8,10.52,15.94,3.755,429
2024-11-26T00:00:00.000Z,1.88,33.13,12.05,6.17,16.18,5.581,581
2024-11-27T00:00:00.000Z,0.55,38.53,5.31,2.5,7.49,4.184,576
2024-11-28T00:00:00.000Z,1.17,394.67,5.84,3.5,55.66,54.113,584
2024-11-29T00:00:00.000Z,9.94,321.6,37.67,22.99,68.31,47.372,585
2024-11-30T00:00:00.000Z,18.14,999.9,299.25,81.5,595.99,301.692,585
2024-12-01T00:00:00.000Z,46.28,717.85,209.93,119.1,304.73,118.756,467
2024-12-02T00:00:00.000Z,26.77,999.9,555.84,207.69,965.97,358.37,580
2024-12-03T00:00:00.000Z,27.85,999.9,571.19,231.04,900.75,331.136,564
2024-12-04T00:00:00.000Z,54.95,999.9,477.27,147.38,911.05,348.472,559
2024-12-05T00:00:00.000Z,19.67,727.17,233.09,124.2,366.9,158.417,570
2024-12-06T00:00:00.000Z,22.48,999.9,321.02,81.8,923.1,385.52,583
2024-12-07T00:00:00.000Z,33.04,873.35,312,177.75,422.5,186.263,587
2024-12-08T00:00:00.000Z,5.2,252.43,61.07,37,79.15,36.629,586
2024-12-09T00:00:00.000Z,11.15,720.95,92.05,46.55,258.18,134.346,569
2024-12-10T00:00:00.000Z,9.18,230.9,88.59,43.91,129.84,47.202,544
2024-12-11T00:00:00.000Z,39.35,254.93,147.57,118,176.57,46.104,566
2024-12-12T00:00:00.000Z,28.63,283.88,163.44,108.71,198.93,61.906,565
2024-12-13T00:00:00.000Z,36.54,296.25,119.18,81.45,177.57,57.163,525
2024-12-14T00:00:00.000Z,9.94,116.97,27,19.96,42.37,20.742,509
2024-12-15T00:00:00.000Z,8.57,65.65,21.38,14.23,30.6,12.967,587
2024-12-16T00:00:00.000Z,5.09,52.13,17.98,15.13,23.63,7.556,486
2024-12-17T00:00:00.000Z,9.43,142.9,22,17.05,31.35,20.951,515
2024-12-18T00:00:00.000Z,1.58,50.38,11.18,7.72,16.05,7.388,527
2024-12-19T00:00:00.000Z,8.07,999.9,24.55,15.95,265.98,223.847,219
2024-12-20T00:00:00.000Z,7.2,999.9,105.64,23.08,284.52,220.57,422
2024-12-21T00:00:00.000Z,11.82,999.9,128.74,68.03,206.57,169.705,522
2024-12-22T00:00:00.000Z,5.53,287.64,53.07,25.96,80.31,44.739,584
2024-12-23T00:00:00.000Z,6.22,496.83,34.22,18.42,63.46,67.758,553
2024-12-24T00:00:00.000Z,33.38,999.9,465.2,312.92,706.36,253.482,545
2024-12-25T00:00:00.000Z,65.75,999.9,768.25,188.31,892.79,334.762,473
2024-12-26T00:00:00.000Z,365.15,999.9,830.29,744.78,905.13,130.197,582
2024-12-27T00:00:00.000Z,196.18,999.9,899.83,776.88,995.09,146.576,585
2024-12-28T00:00:00.000Z,174.82,999.9,819.63,642.17,967.78,222.505,585
2024-12-29T00:00:00.000Z,24.95,999.9,135.79,81.28,225.77,217.212,482
2024-12-30T00:00:00.000Z,14.47,999.9,137.55,54.28,281.42,308.01,257
2024-12-31T00:00:00.000Z,12.5,999.9,51.1,36.13,238.9,292.388,402
2025-01-01T00:00:00.000Z,22.2,470.6,91.23,68.97,122.88,54.401,558
2025-01-02T00:00:00.000Z,1.98,936.13,11.03,6.94,27.84,165.657,584
2025-01-03T00:00:00.000Z,1.75,481.63,17.13,7.03,38.36,57.97,585
2025-01-04T00:00:00.000Z,5.38,506.05,24.5,14,51.1,51.741,587
2025-01-05T00:00:00.000Z,6.55,874.42,28.5,16.37,48.04,119.239,585
2025-01-06T00:00:00.000Z,5.2,999.9,15.82,10.47,30.3,221.966,584
2025-01-07T00:00:00.000Z,9.88,999.9,31.8,22.9,86.5,178.535,586
2025-01-08T00:00:00.000Z,8.27,507.3,35.84,23.1,83.6,105.315,586
2025-01-09T00:00:00.000Z,5.75,999.9,37.59,10.96,406.23,237.484,580
2025-01-10T00:00:00.000Z,3.4,377.95,23.64,10.95,46.2,52.091,582
2025-01-11T00:00:00.000Z,7.05,313.6,19.75,13.82,35.76,39.342,585
2025-01-12T00:00:00.000Z,5.8,427.85,29.08,19.6,49.08,41.528,587
2025-01-13T00:00:00.000Z,9.52,170.95,21.1,17.02,27.32,15.735,521
2025-01-14T00:00:00.000Z,7.95,225.1,30.38,22.87,46.57,32.859,401
2025-01-15T00:00:00.000Z,10.05,378.25,99.7,50.3,144.15,62.489,531
2025-01-16T00:00:00.000Z,2.58,225.07,21.08,12.9,34.7,28.195,581
2025-01-17T00:00:00.000Z,3.75,233.7,26.83,15.93,49.1,26.598,582
2025-01-18T00:00:00.000Z,10.05,505.45,49.4,21.14,94.22,75.611,585
2025-01-19T00:00:00.000Z,8.63,824.15,37.25,22.25,63.39,97.106,585
2025-01-20T00:00:00.000Z,9.98,170.35,22.63,16.23,30.27,21.144,581
2025-01-21T00:00:00.000Z,15.57,155.69,32.63,25.95,40.46,19.961,564
2025-01-22T00:00:00.000Z,30.9,314.27,47.59,38.75,68.81,50.578,566
2025-01-23T00:00:00.000Z,18.47,698,72.31,37.2,125.7,84.189,571
2025-01-24T00:00:00.000Z,0,166.9,0,0,0,17.918,578
2025-01-25T00:00:00.000Z,0,6.03,0,0,0,0.304,533
2025-01-26T00:00:00.000Z,0,4.4,0,0,0,0.346,216
2025-01-27T00:00:00.000Z,0,5.63,0,0,0,0.74,480
2025-01-28T00:00:00.000Z,0,22.77,0,0,0,1.529,570
2025-01-29T00:00:00.000Z,0,12.15,0,0,0,0.995,583
2025-01-30T00:00:00.000Z,0,6.65,0,0,0,0.476,419
2025-01-31T00:00:00.000Z,0,374,0,0,0,35.026,452
2025-02-01T00:00:00.000Z,0,999.9,2.15,0,270.05,315.832,367
2025-02-02T00:00:00.000Z,23.17,999.9,999.9,965,999.9,130.83,506
2025-02-03T00:00:00.000Z,78.68,999.9,999.9,806.45,999.9,217.08,575
2025-02-04T00:00:00.000Z,0,842.2,8.28,0,53.17,143.251,578
2025-02-05T00:00:00.000Z,0,488.38,1.17,0,8.88,44.192,574
2025-02-06T00:00:00.000Z,0,303.55,0,0,0.1,23.745,570
2025-02-07T00:00:00.000Z,0,13.35,0,0,0,1.218,532
2025-02-08T00:00:00.000Z,0,29.83,0,0,1.27,3.039,538
2025-02-09T00:00:00.000Z,0,16.17,0,0,0,1.386,561
2025-02-10T00:00:00.000Z,0,40.92,0,0,0,2.742,568
2025-02-11T00:00:00.000Z,0,11.3,0,0,0.38,1.761,291
2025-02-12T00:00:00.000Z,0,567.28,0.21,0,170.98,140.013,502
2025-02-13T00:00:00.000Z,0,730.4,136.5,0,359.85,209.703,482
2025-02-14T00:00:00.000Z,0,471.75,60.63,0,133.13,90.887,301
2025-02-15T00:00:00.000Z,0,429.6,20.18,0,69.84,70.22,442
2025-02-16T00:00:00.000Z,0,304.88,0,0,1.63,38.256,333
2025-02-17T00:00:00.000Z,0,372.95,0,0,5.47,44.183,438
2025-02-18T00:00:00.000Z,0,735.95,0.17,0,190.87,180.668,457
2025-02-19T00:00:00.000Z,0,841.1,4,0,351.33,195.746,575
2025-02-20T00:00:00.000Z,0,970.78,24.48,0,502.4,292.003,571
2025-02-21T00:00:00.000Z,0,939.38,256.6,9.4,576.13,297.81,539
2025-02-22T00:00:00.000Z,0,818.4,3,0,140.8,210.645,575
2025-02-23T00:00:00.000Z,0,929.53,33.08,0.67,360.24,218.593,580
2025-02-24T00:00:00.000Z,0,839.4,5.32,0.02,25.78,115.927,572
2025-02-25T00:00:00.000Z,0,969.35,15.21,0,720.33,364.435,570
2025-02-26T00:00:00.000Z,0,999.9,134.57,4.03,415.43,324.264,568
2025-02-27T00:00:00.000Z,2.78,970.75,166.23,86.88,460.23,305.124,403
2025-02-28T00:00:00.000Z,14.1,635.29,171.06,98.95,247.1,104.844,98
2025-03-01T00:00:00.000Z,0,999.9,959.28,180.35,999.9,410.424,383
2025-03-02T00:00:00.000Z,124.65,999.9,974.5,881.22,999.9,123.237,575
2025-03-03T00:00:00.000Z,29.83,999.9,775.11,532.66,921.55,260.457,550
2025-03-04T00:00:00.000Z,362.2,999.9,881.8,754.97,980.4,154.131,561
2025-03-05T00:00:00.000Z,605.65,999.9,887.6,794.92,955.67,88.779,542
2025-03-06T00:00:00.000Z,362.33,999.9,768.6,691.65,818.2,117.163,146
2025-03-07T00:00:00.000Z,568.38,999.9,883.23,785.82,960.22,101.591,420
2025-03-08T00:00:00.000Z,190.38,984.67,417.7,367.42,491.8,156.792,567
2025-03-09T00:00:00.000Z,154.77,804.97,398.6,341.92,448.15,93.768,570
2025-03-10T00:00:00.000Z,0,903.53,364.56,4.7,542.11,268.127,560
